NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*
250008101844,4270010,2500081,427,KG,3,BARNSTABLE COMMUNITY HORACE MANN CHARTER PUBLIC SC,BARNSTABLE COMMUNITY HORACE MANN CHARTER PUBLIC (DISTRICT),BARNSTABLE COUNTY,165 BEARSES WAY,HYANNIS,MA,2601,,5087906485,13,City: Small,Yes,ñ,Yes,No,317.0,22.99,13.8,101.0,29.0
250231001767,200004,2502310,20,PK,PK,BARNSTABLE EARLY LEARNING CENTER,BARNSTABLE,BARNSTABLE COUNTY,744 WEST MAIN STREET,HYANNIS,MA,2601,,5087752770,13,City: Small,No,ñ,No,Ü,102.0,5.0,20.4,40.0,0.0
250231000116,200505,2502310,20,8,12,BARNSTABLE HIGH,BARNSTABLE,BARNSTABLE COUNTY,744 WEST MAIN STREET,HYANNIS,MA,2601,3495,5087906445,13,City: Small,No,ñ,No,Ü,2010.0,148.58,13.5,550.0,122.0
250005901435,4230010,2500059,423,4,5,BARNSTABLE HORACE MANN CHARTER SCHOOL,BARNSTABLE HORACE MANN CHARTER (DISTRICT),BARNSTABLE COUNTY,730 OSTERVILLE-W. BARNSTABLE R,MARSTONS MILLS,MA,2648,,5084202272,13,City: Small,Yes,ñ,Yes,No,806.0,57.24,14.1,251.0,51.0
250231002678,200315,2502310,20,6,7,BARNSTABLE INTERMEDIATE SCHOOL,BARNSTABLE,BARNSTABLE COUNTY,895 FALMOUTH ROAD,HYANNIS,MA,2601,,5087906460,13,City: Small,No,ñ,Yes,No,777.0,64.67,12.0,239.0,49.0
250366000489,610003,2503660,61,KG,5,BARRY,CHICOPEE,HAMPDEN COUNTY,44 CONNELL STREET,CHICOPEE,MA,1020,1410,4135943425,21,Suburb: Large,No,ñ,Yes,Yes,443.0,32.56,13.6,205.0,47.0
250702001954,1600090,2507020,160,PK,8,BARTLETT COMMUNITY PARTNERSHIP,LOWELL,MIDDLESEX COUNTY,79 WANNALANCIT STREET,LOWELL,MA,1854,,9789378968,21,Suburb: Large,No,ñ,Yes,Yes,504.0,35.22,14.3,371.0,54.0
251224002012,3160505,2512240,316,7,12,BARTLETT JR SR HIGH SCHOOL,WEBSTER,WORCESTER COUNTY,52 LAKE PARKWAY,WEBSTER,MA,1570,2949,5089438552,21,Suburb: Large,No,ñ,Yes,Yes,791.0,57.03,13.9,381.0,38.0
251038001653,2580003,2510380,258,KG,5,BATES,SALEM,ESSEX COUNTY,53 LIBERTY HILL AVENUE,SALEM,MA,1970,1698,9787401250,21,Suburb: Large,No,ñ,Yes,Yes,345.0,30.62,11.3,182.0,29.0
251105001779,8760605,2511050,876,9,12,BAY PATH REGIONAL VOCATIONAL TECHNICAL HIGH SCHOOL,SOUTHERN WORCESTER COUNTY REGIONAL VOCATIONAL TECHNICAL,WORCESTER COUNTY,57 OLD MUGGETT HILL ROAD,CHARLTON,MA,1507,1331,5082485971,41,Rural: Fringe,No,ñ,Yes,No,1073.0,108.16,9.9,289.0,61.0
251005001962,2480013,2510050,248,PK,5,BEACHMONT VETERANS MEMORIAL SCHOOL,REVERE,SUFFOLK COUNTY,15 EVERARD STREET,REVERE,MA,2151,,7812868316,21,Suburb: Large,No,ñ,Yes,Yes,345.0,23.72,14.5,217.0,32.0
251077002496,2710005,2510770,271,KG,1,BEAL SCHOOL,SHREWSBURY,WORCESTER COUNTY,1 MAPLE AVENUE,SHREWSBURY,MA,1545,2905,5088418860,21,Suburb: Large,No,ñ,No,Ü,334.0,15.69,21.3,24.0,15.0
250969001538,2380005,2509690,238,4,6,BEATRICE H WOOD ELEMENTARY,PLAINVILLE,NORFOLK COUNTY,72 MESSENGER STREET,PLAINVILLE,MA,2762,1528,5086991312,21,Suburb: Large,No,ñ,No,Ü,337.0,23.36,14.4,49.0,14.0
250165000434,10003,2501650,1,1,4,BEAVER BROOK ELEMENTARY SCHOOL,ABINGTON,PLYMOUTH COUNTY,1 RALPH HAMLIN LANE,ABINGTON,MA,2351,,7819822185,21,Suburb: Large,No,ñ,Yes,No,651.0,34.23,19.0,119.0,29.0
250339000459,6350005,2503390,635,PK,5,BECKET WASHINGTON SCHOOL,CENTRAL BERKSHIRE,BERKSHIRE COUNTY,12 MAPLE STREET,BECKET,MA,1223,,4136238757,42,Rural: Distant,No,ñ,Yes,No,111.0,9.4,11.8,36.0,8.0
250240000128,230505,2502400,23,9,12,BEDFORD HIGH,BEDFORD,MIDDLESEX COUNTY,9 MUDGE WAY,BEDFORD,MA,1730,2166,7812751700,21,Suburb: Large,No,ñ,No,Ü,855.0,73.15,11.7,59.0,28.0
250717001344,1650003,2507170,165,KG,8,BEEBE,MALDEN,MIDDLESEX COUNTY,401 PLEASANT STREET,MALDEN,MA,2148,,7813880621,21,Suburb: Large,No,ñ,Yes,Yes,906.0,62.53,14.5,425.0,73.0
250987000772,2430020,2509870,243,KG,5,BEECHWOOD KNOLL ELEMENTARY,QUINCY,NORFOLK COUNTY,225 FENNO STREET,QUINCY,MA,2170,3505,6179848781,13,City: Small,No,ñ,No,Ü,373.0,21.5,17.3,97.0,32.0
250528000770,1070010,2505280,107,KG,5,BEEMAN MEMORIAL,GLOUCESTER,ESSEX COUNTY,138 CHERRY STREET,GLOUCESTER,MA,1930,1736,9782819825,21,Suburb: Large,No,ñ,Yes,No,300.0,24.56,12.2,144.0,25.0
250279000198,350021,2502790,35,PK,3,BEETHOVEN,BOSTON,SUFFOLK COUNTY,5125 WASHINGTON STREET,WEST ROXBURY,MA,2132,6046,6176358149,11,City: Large,No,ñ,Yes,Yes,304.0,21.0,14.5,129.0,25.0
250366000490,610010,2503660,61,KG,2,BELCHER,CHICOPEE,HAMPDEN COUNTY,125 MONTGOMERY STREET,CHICOPEE,MA,1020,3421,4135943526,21,Suburb: Large,No,ñ,Yes,Yes,264.0,18.61,14.2,165.0,27.0
250243000134,240505,2502430,24,9,12,BELCHERTOWN HIGH,BELCHERTOWN,HAMPSHIRE COUNTY,142 SPRINGFIELD ROAD,BELCHERTOWN,MA,1007,9233,4133239419,41,Rural: Fringe,No,ñ,No,Ü,760.0,50.24,15.1,72.0,20.0
250366000491,610305,2503660,61,6,8,BELLAMY MIDDLE,CHICOPEE,HAMPDEN COUNTY,314 PENDLETON AVENUE,CHICOPEE,MA,1020,2135,4135943527,21,Suburb: Large,No,ñ,Yes,Yes,960.0,78.0,12.3,589.0,77.0
250246000670,250003,2502460,25,PK,PK,BELLINGHAM EARLY CHILDHOOD CENTER,BELLINGHAM,NORFOLK COUNTY,338 HARTFORD AVENUE,BELLINGHAM,MA,2019,1299,5089662512,21,Suburb: Large,No,ñ,No,Ü,91.0,5.0,18.2,0.0,0.0
250246000139,250505,2502460,25,9,12,BELLINGHAM HIGH SCHOOL,BELLINGHAM,NORFOLK COUNTY,60 BLACKSTONE STREET,BELLINGHAM,MA,2019,,5089663761,41,Rural: Fringe,No,ñ,No,Ü,685.0,45.0,15.2,134.0,30.0
250246001683,250315,2502460,25,5,8,BELLINGHAM MEMORIAL MIDDLE SCHOOL,BELLINGHAM,NORFOLK COUNTY,130 BLACKSTONE STREET,BELLINGHAM,MA,2019,,5088832330,41,Rural: Fringe,No,ñ,No,Ü,734.0,50.59,14.5,136.0,40.0
250249000143,260505,2502490,26,9,12,BELMONT HIGH,BELMONT,MIDDLESEX COUNTY,221 CONCORD AVENUE,BELMONT,MA,2478,3047,6179935901,21,Suburb: Large,No,ñ,No,Ü,1083.0,61.31,17.7,67.0,14.0
251323002197,3480020,2513230,348,PK,6,BELMONT STREET COMMUNITY,WORCESTER,WORCESTER COUNTY,170 BELMONT STREET,WORCESTER,MA,1605,2836,5087993588,12,City: Midsize,No,ñ,Yes,Yes,472.0,27.77,17.0,428.0,18.0
251050001685,2620305,2510500,262,6,8,BELMONTE SAUGUS MIDDLE,SAUGUS,ESSEX COUNTY,25 DOW STREET,SAUGUS,MA,1906,2422,7812315052,21,Suburb: Large,No,ñ,Yes,No,680.0,51.94,13.1,155.0,41.0
250002200514,4200205,2500022,420,KG,6,BENJAMIN BANNEKER CHARTER PUBLIC SCHOOL,BENJAMIN BANNEKER CHARTER PUBLIC (DISTRICT),MIDDLESEX COUNTY,21 NOTRE DAME AVENUE,CAMBRIDGE,MA,2140,,6174977771,12,City: Midsize,Yes,ñ,Yes,Yes,353.0,23.47,15.0,263.0,34.0
250003000547,4470205,2500030,447,KG,8,BENJAMIN FRANKLIN CLASSICAL CHARTER PUBLIC SCHOOL,BENJAMIN FRANKLIN CLASSICAL CHARTER PUBLIC (DISTRICT),NORFOLK COUNTY,201 MAIN STREET,FRANKLIN,MA,2038,1933,5085413434,21,Suburb: Large,Yes,ñ,No,Ü,450.0,36.78,12.2,8.0,6.0
251152001662,2930315,2511520,293,5,7,BENJAMIN FRIEDMAN MIDDLE,TAUNTON,BRISTOL COUNTY,500 NORTON AVENUE,TAUNTON,MA,2780,,5088211493,21,Suburb: Large,No,ñ,No,Ü,801.0,49.7,16.1,288.0,38.0
251089001732,2740015,2510890,274,KG,6,BENJAMIN G BROWN,SOMERVILLE,MIDDLESEX COUNTY,201 WILLOW AVENUE,SOMERVILLE,MA,2144,2316,6176256600,21,Suburb: Large,No,ñ,No,Ü,278.0,21.12,13.2,68.0,17.0
250180000027,50020,2501800,5,KG,4,BENJAMIN J PHELPS,AGAWAM,HAMPDEN COUNTY,689 MAIN STREET,AGAWAM,MA,1001,2540,4138210587,21,Suburb: Large,No,ñ,No,Ü,364.0,26.02,14.0,68.0,13.0
250678000064,1530003,2506780,153,PK,PK,BENNETT,LEOMINSTER,WORCESTER COUNTY,145 PLEASANT STREET,LEOMINSTER,MA,1453,,9785347704,22,Suburb: Midsize,No,ñ,No,Ü,118.0,4.0,29.5,23.0,4.0
250834001291,1980005,2508340,198,PK,4,BENNETT-HEMENWAY,NATICK,MIDDLESEX COUNTY,22 EAST EVERGREEN RD,NATICK,MA,1760,1745,5086476580,21,Suburb: Large,No,ñ,No,Ü,646.0,35.48,18.2,16.0,7.0
251038001654,2580005,2510380,258,KG,5,BENTLEY,SALEM,ESSEX COUNTY,25 MEMORIAL DRIVE,SALEM,MA,1970,5295,9787401260,21,Suburb: Large,No,ñ,Yes,Yes,345.0,32.26,10.7,236.0,22.0
250252002513,270010,2502520,27,PK,4,BERKLEY COMMUNITY SCHOOL,BERKLEY,BRISTOL COUNTY,59 SOUTH MAIN STREET,BERKLEY,MA,2779,1508,5088229550,21,Suburb: Large,No,ñ,Yes,No,494.0,36.09,13.7,46.0,17.0
250252001613,270305,2502520,27,5,8,BERKLEY MIDDLE SCHOOL,BERKLEY,BRISTOL COUNTY,21 NORTH MAIN STREET,BERKLEY,MA,2779,,5088849434,21,Suburb: Large,No,ñ,No,Ü,382.0,27.14,14.1,31.0,7.0
250007901842,4140305,2500079,414,6,12,BERKSHIRE ARTS AND TECHNOLOGY CHARTER PUBLIC SCHOO,BERKSHIRE ARTS AND TECHNOLOGY CHARTER PUBLIC (DISTRICT),BERKSHIRE COUNTY,ONE COMMERCIAL PLACE,ADAMS,MA,1220,,4137437311,32,Town: Distant,Yes,ñ,Yes,Yes,276.0,24.87,11.1,129.0,36.0
250339002545,6350010,2503390,635,PK,5,BERKSHIRE TRAIL ELEMENTARY,CENTRAL BERKSHIRE,HAMPSHIRE COUNTY,2 MAIN STREET,CUMMINGTON,MA,1026,,4136345327,42,Rural: Distant,No,ñ,Yes,No,85.0,9.4,9.0,15.0,6.0
250255000159,280005,2502550,28,PK,6,BERLIN MEMORIAL,BERLIN,WORCESTER COUNTY,34 SOUTH STREET,BERLIN,MA,1503,255,9788382417,41,Rural: Fringe,No,ñ,Yes,No,213.0,20.48,10.4,12.0,0.0
250960002612,7500006,2509600,750,PK,6,BERNARDSTON ELEMENTARY,PIONEER VALLEY,FRANKLIN COUNTY,37 SCHOOL ROAD,BERNARDSTON,MA,1337,,4136489356,41,Rural: Fringe,No,ñ,Yes,No,218.0,16.1,13.5,60.0,16.0
250567001459,6750007,2505670,675,KG,5,BESSIE BUKER ELEMENTARY,HAMILTON-WENHAM,ESSEX COUNTY,1 SCHOOL STREET,WENHAM,MA,1984,,9784685324,21,Suburb: Large,No,ñ,Yes,No,257.0,18.78,13.7,11.0,5.0
250843001319,2010140,2508430,201,KG,5,BETSEY B WINSLOW,NEW BEDFORD,BRISTOL COUNTY,561 ALLEN STREET,NEW BEDFORD,MA,2740,2377,5089974511,13,City: Small,No,ñ,Yes,Yes,285.0,17.16,16.6,103.0,22.0
250264000164,300505,2502640,30,9,12,BEVERLY HIGH,BEVERLY,ESSEX COUNTY,100 SOHIER RD,BEVERLY,MA,1915,5533,9789216132,21,Suburb: Large,No,ñ,No,Ü,1263.0,80.99,15.6,254.0,38.0
250861000307,2070305,2508610,207,6,8,BIGELOW MIDDLE,NEWTON,MIDDLESEX COUNTY,42 VERNON ST,NEWTON,MA,2458,1206,6175596800,13,City: Small,No,ñ,Yes,No,533.0,44.1,12.1,64.0,18.0
250267000177,310505,2502670,31,9,12,BILLERICA MEMORIAL HIGH SCHOOL,BILLERICA,MIDDLESEX COUNTY,35 RIVER STREET,BILLERICA,MA,1821,,9785288712,21,Suburb: Large,No,ñ,Yes,No,1624.0,98.41,16.5,169.0,46.0
250999001606,2460005,2509990,246,KG,5,BIRCH MEADOW,READING,MIDDLESEX COUNTY,27 A B LORD DR,READING,MA,1867,1623,7819442335,21,Suburb: Large,No,ñ,No,Ü,412.0,24.28,17.0,13.0,3.0
250450000602,870305,2504500,87,6,8,BIRCHLAND PARK,EAST LONGMEADOW,HAMPDEN COUNTY,50 HANWARD HILL,EAST LONGMEADOW,MA,1028,2418,4135255480,21,Suburb: Large,No,ñ,Yes,No,687.0,51.14,13.4,96.0,25.0
251197001959,3070305,2511970,307,6,8,BIRD MIDDLE,WALPOLE,NORFOLK COUNTY,625 WASHINGTON STREET,EAST WALPOLE,MA,2032,1398,5086607226,21,Suburb: Large,No,ñ,No,Ü,491.0,33.69,14.6,54.0,19.0
250279000201,350390,2502790,35,PK,5,BLACKSTONE,BOSTON,SUFFOLK COUNTY,380 SHAWMUT AVENUE,BOSTON,MA,2118,2006,6176358471,11,City: Large,No,ñ,Yes,Yes,579.0,48.49,11.9,415.0,2.0
250271500192,6220505,2502715,622,9,12,BLACKSTONE MILLVILLE RHS,BLACKSTONE-MILLVILLE,WORCESTER COUNTY,175 LINCOLN STREET,BLACKSTONE,MA,1504,1202,5088760117,21,Suburb: Large,No,ñ,No,Ü,537.0,37.88,14.2,98.0,30.0
250271000191,8050605,2502710,805,9,12,BLACKSTONE VALLEY,BLACKSTONE VALLEY REGIONAL VOCATIONAL TECHNICAL,WORCESTER COUNTY,65 PLEASANT STREET,UPTON,MA,1568,1499,5085297758,41,Rural: Fringe,No,ñ,Yes,No,1147.0,89.65,12.8,113.0,67.0
250285000356,370005,2502850,37,PK,6,BLANCHARD MEMORIAL,BOXBOROUGH,MIDDLESEX COUNTY,493 MASSACHUSETTS AVENUE,BOXBOROUGH,MA,1719,,9782634569,21,Suburb: Large,No,ñ,Yes,No,475.0,35.97,13.2,16.0,2.0
251266000170,3260310,2512660,326,6,8,BLANCHARD MIDDLE,WESTFORD,MIDDLESEX COUNTY,14 WEST STREET,WESTFORD,MA,1886,,9786925582,21,Suburb: Large,No,ñ,No,Ü,578.0,46.81,12.3,22.0,9.0
250498001167,1000003,2504980,100,PK,KG,BLOCKS PRE-SCHOOL @ KING,FRAMINGHAM,MIDDLESEX COUNTY,454 WATER STREET,FRAMINGHAM,MA,1701,7699,5088779521,13,City: Small,No,ñ,No,Ü,254.0,18.5,13.7,31.0,7.0
250274000193,8060605,2502740,806,9,12,BLUE HILLS REGIONAL VOCATIONAL TECHNICAL,BLUE HILLS REGIONAL VOCATIONAL TECHNICAL,NORFOLK COUNTY,800 RANDOLPH STREET,CANTON,MA,2021,9103,7818285800,41,Rural: Fringe,No,ñ,Yes,No,836.0,78.01,10.7,197.0,49.0
250699001016,1590005,2506990,159,KG,5,BLUEBERRY HILL,LONGMEADOW,HAMPDEN COUNTY,275 BLUEBERRY HILL RD,LONGMEADOW,MA,1106,1698,4135654280,21,Suburb: Large,No,ñ,No,Ü,495.0,34.8,14.2,11.0,1.0
251113001794,2810010,2511130,281,PK,5,BOLAND SCHOOL,SPRINGFIELD,HAMPDEN COUNTY,426 ARMORY STREET,SPRINGFIELD,MA,1104,2376,4137502511,12,City: Midsize,No,ñ,Yes,Yes,768.0,60.45,12.7,682.0,32.0
250279001511,350548,2502790,35,10,12,BOSTON ADULT ACADEMY,BOSTON,SUFFOLK COUNTY,429 NORFOLK ST,DORCHESTER,MA,2124,,6176351542,11,City: Large,No,ñ,Yes,Yes,298.0,17.64,16.9,171.0,7.0
250279001128,350546,2502790,35,9,12,BOSTON ARTS ACADEMY,BOSTON,SUFFOLK COUNTY,174 IPSWICH STREET,BOSTON,MA,2215,,6176356470,11,City: Large,No,ñ,Yes,Yes,418.0,41.95,10.0,233.0,41.0
250005301256,4490305,2500053,449,5,12,BOSTON COLLEGIATE CHARTER SCHOOL,BOSTON COLLEGIATE CHARTER (DISTRICT),SUFFOLK COUNTY,11 MAYHEW STREET,DORCHESTER,MA,2125,,6172651172,11,City: Large,Yes,ñ,Yes,Yes,571.0,52.58,10.9,172.0,72.0
250279001692,350558,2502790,35,9,12,BOSTON COMMUNITY LEADERSHIP ACADEMY,BOSTON,SUFFOLK COUNTY,20 WARREN ST,BRIGHTON,MA,2135,,6176358937,11,City: Large,No,ñ,Yes,Yes,473.0,44.39,10.7,353.0,48.0
250004901245,4240505,2500049,424,9,12,BOSTON DAY AND EVENING ACADEMY CHARTER SCHOOL,BOSTON DAY AND EVENING ACADEMY CHARTER (DISTRICT),SUFFOLK COUNTY,20 KEARSARGE AVE,ROXBURY,MA,2119,,6176356789,11,City: Large,Yes,ñ,Yes,Yes,347.0,25.55,13.6,344.0,0.0
250052602703,4110305,2500526,411,9,12,BOSTON GREEN ACADEMY HORACE MANN CHARTER SCHOOL,BOSTON GREEN ACADEMY HORACE MANN CHARTER SCHOOL (DISTRICT),SUFFOLK COUNTY,95 G STREET,SOUTH BOSTON,MA,2127,,6176359860,11,City: Large,Yes,ñ,No,Ü,335.0,25.3,13.2,200.0,23.0
250279002015,350507,2502790,35,9,12,BOSTON INTERNATIONAL HIGH SCHOOL,BOSTON,SUFFOLK COUNTY,25 GLEN ROAD,JAMAICA PLAIN,MA,2130,,6176359373,11,City: Large,No,ñ,Yes,Yes,342.0,21.3,16.1,240.0,7.0
250279000203,350560,2502790,35,7,12,BOSTON LATIN,BOSTON,SUFFOLK COUNTY,78 AVENUE LOUIS PASTEUR,BOSTON,MA,2115,5791,6176358895,11,City: Large,No,ñ,No,Ü,2352.0,121.24,19.4,498.0,176.0
250279000204,350545,2502790,35,7,12,BOSTON LATIN ACADEMY,BOSTON,SUFFOLK COUNTY,205 TOWNSEND STREET,DORCHESTER,MA,2121,1223,6176359957,11,City: Large,No,ñ,Yes,Yes,1680.0,98.82,17.0,691.0,196.0
250279001615,350413,2502790,35,7,8,BOSTON MIDDLE SCHOOL ACADEMY,BOSTON,SUFFOLK COUNTY,215 DORCHESTER STREET,SOUTH BOSTON,MA,2127,,6176351534,11,City: Large,No,ñ,No,Ü,7.0,7.0,1.0,4.0,0.0
250008001843,4160305,2500080,416,6,12,BOSTON PREPARATORY CHARTER PUBLIC SCHOOL,BOSTON PREPARATORY CHARTER PUBLIC (DISTRICT),SUFFOLK COUNTY,1286 HYDE PARK AVENUE,HYDE PARK,MA,2136,,6173336688,11,City: Large,Yes,ñ,Yes,Yes,359.0,35.0,10.3,217.0,52.0
250003900599,4810550,2500039,481,KG,6,BOSTON RENAISSANCE CHARTER PUBLIC SCHOOL,BOSTON RENAISSANCE CHARTER PUBLIC (DISTRICT),SUFFOLK COUNTY,1415 HYDE PARK AVE,HYDE PARK,MA,2136,5435,6173570900,11,City: Large,Yes,ñ,Yes,Yes,1027.0,76.86,13.4,740.0,90.0
250279002687,350012,2502790,35,PK,8,BOSTON TEACHERS UNION SCHOOL,BOSTON,SUFFOLK COUNTY,25 WALK HILL STREET,JAMAICA PLAIN,MA,2130,,6176357717,11,City: Large,No,ñ,Yes,Yes,311.0,18.98,16.4,184.0,17.0
250282000348,360505,2502820,36,9,12,BOURNE HIGH SCHOOL,BOURNE,BARNSTABLE COUNTY,75 WATERHOUSE RD,BOURNE,MA,2532,3609,5087590670,22,Suburb: Midsize,No,ñ,No,Ü,575.0,48.49,11.9,130.0,43.0
250282001517,360325,2502820,36,5,8,BOURNE MIDDLE SCHOOL,BOURNE,BARNSTABLE COUNTY,77 WATERHOUSE ROAD,BOURNE,MA,2532,,5087590690,22,Suburb: Midsize,No,ñ,No,Ü,730.0,53.38,13.7,169.0,48.0
250282002664,360005,2502820,36,PK,4,BOURNEDALE ELEMENTARY SCHOOL,BOURNE,BARNSTABLE COUNTY,41 ERNEST VALERIE ROAD,BOURNEDALE,MA,2532,,5087597437,41,Rural: Fringe,No,ñ,Yes,No,517.0,26.74,19.3,85.0,13.0
251305000802,3420005,2513050,342,PK,KG,BOUTWELL,WILMINGTON,MIDDLESEX COUNTY,17 BOUTWELL STREET,WILMINGTON,MA,1887,2602,9786946070,21,Suburb: Large,No,ñ,No,Ü,157.0,10.41,15.1,10.0,2.0
250550002611,6730001,2505500,673,PK,PK,BOUTWELL SCHOOL,GROTON-DUNSTABLE,MIDDLESEX COUNTY,P O BOX 730,GROTON,MA,1450,730,9784482297,41,Rural: Fringe,No,ñ,No,Ü,60.0,4.0,15.0,0.0,0.0
250366000492,610015,2503660,61,PK,5,BOWE,CHICOPEE,HAMPDEN COUNTY,115 HAMPDEN STREET,CHICOPEE,MA,1013,1534,4135943431,21,Suburb: Large,No,ñ,Yes,Yes,432.0,32.2,13.4,298.0,20.0
250861001358,2070015,2508610,207,KG,5,BOWEN,NEWTON,MIDDLESEX COUNTY,280 CYPRESS STREET,NEWTON CENTRE,MA,2459,1314,6175599330,13,City: Small,No,ñ,No,Ü,447.0,21.3,21.0,30.0,4.0
250366000493,610020,2503660,61,KG,5,BOWIE,CHICOPEE,HAMPDEN COUNTY,80 D.A.R.E. WAY,CHICOPEE,MA,1022,1038,4135943532,21,Suburb: Large,No,ñ,No,Ü,370.0,24.07,15.4,132.0,28.0
250684000994,1550008,2506840,155,KG,5,BOWMAN,LEXINGTON,MIDDLESEX COUNTY,9 PHILIP RD,LEXINGTON,MA,2421,6099,7818612500,21,Suburb: Large,No,ñ,Yes,No,513.0,41.95,12.2,28.0,14.0
251197002563,3070010,2511970,307,KG,5,BOYDEN,WALPOLE,NORFOLK COUNTY,1852 WASHINGTON STREET,WALPOLE,MA,2081,1040,5086607216,21,Suburb: Large,No,ñ,Yes,No,487.0,29.78,16.4,47.0,16.0
250291000359,390005,2502910,39,PK,6,BOYLSTON ELEMENTARY,BOYLSTON,WORCESTER COUNTY,200 SEWALL STREET,BOYLSTON,MA,1505,2199,5088692200,21,Suburb: Large,No,ñ,Yes,No,386.0,27.28,14.1,1.0,2.0
250198000054,100010,2501980,10,KG,5,BRACKETT,ARLINGTON,MIDDLESEX COUNTY,66 EASTERN AVENUE,ARLINGTON,MA,2476,,7813163705,21,Suburb: Large,No,ñ,No,Ü,453.0,27.46,16.5,20.0,7.0
250597001168,1280008,2505970,128,KG,5,BRADFORD ELEMENTARY,HAVERHILL,ESSEX COUNTY,118 MONTVALE STREET,BRADFORD,MA,1835,,9783742443,21,Suburb: Large,No,ñ,No,Ü,622.0,41.0,15.2,138.0,34.0
250294000361,400505,2502940,40,9,12,BRAINTREE HIGH,BRAINTREE,NORFOLK COUNTY,128 TOWN STREET,BRAINTREE,MA,2184,5308,7818484000,21,Suburb: Large,No,ñ,No,Ü,1652.0,102.82,16.1,199.0,56.0
250867001390,2090035,2508670,209,PK,7,BRAYTON,NORTH ADAMS,BERKSHIRE COUNTY,20 BARBOUR STREET,NORTH ADAMS,MA,1247,,4136623260,32,Town: Distant,No,ñ,Yes,Yes,510.0,38.43,13.3,221.0,6.0
250711001063,1630405,2507110,163,6,8,BREED MIDDLE SCHOOL,LYNN,ESSEX COUNTY,90 OCALLAGHAN WAY,LYNN,MA,1905,1532,7814777330,21,Suburb: Large,No,ñ,Yes,Yes,1257.0,81.38,15.4,992.0,116.0
250711001064,1630020,2507110,163,KG,5,BRICKETT ELEMENTARY,LYNN,ESSEX COUNTY,123 LEWIS STREET,LYNN,MA,1902,4836,7814777333,21,Suburb: Large,No,ñ,Yes,Yes,320.0,22.82,14.0,224.0,48.0
250684000995,1550006,2506840,155,KG,5,BRIDGE,LEXINGTON,MIDDLESEX COUNTY,55 MIDDLEBY RD,LEXINGTON,MA,2421,6920,7818612510,21,Suburb: Large,No,ñ,Yes,No,513.0,39.35,13.0,34.0,5.0
250052702710,4170205,2500527,417,PK,KG,BRIDGE BOSTON CHARTER SCHOOL,BRIDGE BOSTON CHARTER SCHOOL (DISTRICT),SUFFOLK COUNTY,633 CENTRE STREET,JAMAICA PLAIN,MA,2130,,7818984952,11,City: Large,Yes,ñ,No,Ü,71.0,5.15,13.8,46.0,12.0
250885001425,2100005,2508850,210,PK,5,BRIDGE STREET,NORTHAMPTON,HAMPSHIRE COUNTY,2 PARSONS STREET,NORTHAMPTON,MA,1060,2312,4135871460,21,Suburb: Large,No,ñ,Yes,No,313.0,22.05,14.2,97.0,13.0
250303002659,6250320,2503030,625,7,8,BRIDGEWATER MIDDLE SCHOOL,BRIDGEWATER-RAYNHAM,PLYMOUTH COUNTY,166 MT. PROSPECT STREET,BRIDGEWATER,MA,2324,,5082792100,21,Suburb: Large,No,ñ,No,Ü,588.0,34.5,17.0,79.0,33.0
250303000380,6250505,2503030,625,9,12,BRIDGEWATER-RAYNHAM REGIONAL,BRIDGEWATER-RAYNHAM,PLYMOUTH COUNTY,415 CENTER STREET,BRIDGEWATER,MA,2324,1398,5086976902,21,Suburb: Large,No,ñ,No,Ü,1571.0,90.04,17.4,189.0,73.0
250204002368,6100025,2502040,610,KG,5,BRIGGS ELEMENTARY,ASHBURNHAM-WESTMINSTER,WORCESTER COUNTY,96 WILLIAMS RD,ASHBURNHAM,MA,1430,1661,9788275750,41,Rural: Fringe,No,ñ,Yes,No,429.0,26.95,15.9,84.0,26.0
250279000208,350505,2502790,35,9,12,BRIGHTON HIGH,BOSTON,SUFFOLK COUNTY,25 WARREN STREET,BRIGHTON,MA,2135,3601,6176359873,11,City: Large,No,ñ,Yes,Yes,1144.0,78.46,14.6,869.0,48.0
251113001796,2810025,2511130,281,KG,5,BRIGHTWOOD,SPRINGFIELD,HAMPDEN COUNTY,471 PLAINFIELD STREET,SPRINGFIELD,MA,1107,1033,4137877238,12,City: Midsize,No,ñ,Yes,Yes,399.0,32.95,12.1,385.0,3.0
250306000381,430005,2503060,43,PK,6,BRIMFIELD ELEMENTARY,BRIMFIELD,HAMPDEN COUNTY,22 WALES RD,BRIMFIELD,MA,1010,427,4132457337,41,Rural: Fringe,No,ñ,Yes,No,328.0,32.24,10.2,48.0,9.0
250264000165,300305,2502640,30,6,8,BRISCOE MIDDLE,BEVERLY,ESSEX COUNTY,7 SOHIER RD,BEVERLY,MA,1915,3415,9789216103,21,Suburb: Large,No,ñ,No,Ü,970.0,68.39,14.2,232.0,35.0
