State School ID,NCES District ID,State District ID,NCES DistrictID2,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Magnet*,Title I School*,Title 1 School Wide*,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*,Reduced Lunch*
02200005,2509060,220,2509060,01,05,BALCH,NORWOOD,NORFOLK COUNTY,1168 WASHINGTON STREET,NORWOOD,MA,02062,4333,7817620694,21,Suburb: Large,No,Ð,Yes,No,252.00000,22.74000,11.1000000,89.00000,13.00000,28.00000
00350003,2502790,35,2502790,PK,01,BALDWIN EARLY LEARNING CENTER,BOSTON,SUFFOLK COUNTY,121 COREY ROAD,BRIGHTON,MA,02135,,6176358409,11,City: Large,No,Ð,Yes,Yes,192.00000,14.00000,13.7000000,74.00000,19.00000,32.00000
07200005,2508280,720,2508280,KG,04,BALDWINVILLE ELEMENTARY,NARRAGANSETT,WORCESTER COUNTY,16 SCHOOL STREET,BALDWINVILLE,MA,01436,1325,9789395318,22,Suburb: Midsize,No,Ð,Yes,No,244.00000,16.27000,15.0000000,77.00000,26.00000,32.00000
02620001,2510500,262,2510500,PK,PK,BALLARD SCHOOL,SAUGUS,ESSEX COUNTY,22 RICHARD STREET,SAUGUS,MA,01960,,7812315000,21,Suburb: Large,No,Ð,No, ,92.00000,4.69000,19.6000000,1.00000,2.00000,90.00000
02810360,2511130,281,2511130,06,08,BALLIET MIDDLE SCHOOL,SPRINGFIELD,HAMPDEN COUNTY,111 SEYMOUR STREET,SPRINGFIELD,MA,01102,,4137877284,12,City: Midsize,No,Ð,Yes,Yes,55.00000,12.10000,4.5000000,48.00000,0.00000,17.00000
00090003,2501950,9,2501950,KG,05,BANCROFT ELEMENTARY,ANDOVER,ESSEX COUNTY,15 BANCROFT STREET,ANDOVER,MA,01810,,9786238880,21,Suburb: Large,No,Ð,Yes,No,494.00000,32.91000,15.0000000,31.00000,0.00000,22.00000
01000035,2504980,100,2504980,KG,05,BARBIERI ELEMENTARY,FRAMINGHAM,MIDDLESEX COUNTY,100 DUDLEY RD,FRAMINGHAM,MA,01701,6291,5086269187,13,City: Small,No,Ð,Yes,Yes,568.00000,37.78000,15.0000000,296.00000,42.00000,16.00000
04270010,2500081,427,2500081,KG,03,BARNSTABLE COMMUNITY HORACE MANN CHARTER PUBLIC SC,BARNSTABLE COMMUNITY HORACE MANN CHARTER PUBLIC (DISTRICT),BARNSTABLE COUNTY,165 BEARSES WAY,HYANNIS,MA,02601,,5087906485,13,City: Small,Yes,Ð,Yes,No,317.00000,22.99000,13.8000000,101.00000,29.00000,4.00000
00200004,2502310,20,2502310,PK,PK,BARNSTABLE EARLY LEARNING CENTER,BARNSTABLE,BARNSTABLE COUNTY,744 WEST MAIN STREET,HYANNIS,MA,02601,,5087752770,13,City: Small,No,Ð,No, ,102.00000,5.00000,20.4000000,40.00000,0.00000,26.00000
00200505,2502310,20,2502310,08,12,BARNSTABLE HIGH,BARNSTABLE,BARNSTABLE COUNTY,744 WEST MAIN STREET,HYANNIS,MA,02601,3495,5087906445,13,City: Small,No,Ð,No, ,2010.00000,148.58000,13.5000000,550.00000,122.00000,70.00000
04230010,2500059,423,2500059,04,05,BARNSTABLE HORACE MANN CHARTER SCHOOL,BARNSTABLE HORACE MANN CHARTER (DISTRICT),BARNSTABLE COUNTY,730 OSTERVILLE-W. BARNSTABLE R,MARSTONS MILLS,MA,02648,,5084202272,13,City: Small,Yes,Ð,Yes,No,806.00000,57.24000,14.1000000,251.00000,51.00000,30.00000
00200315,2502310,20,2502310,06,07,BARNSTABLE INTERMEDIATE SCHOOL,BARNSTABLE,BARNSTABLE COUNTY,895 FALMOUTH ROAD,HYANNIS,MA,02601,,5087906460,13,City: Small,No,Ð,Yes,No,777.00000,64.67000,12.0000000,239.00000,49.00000,33.00000
00610003,2503660,61,2503660,KG,05,BARRY,CHICOPEE,HAMPDEN COUNTY,44 CONNELL STREET,CHICOPEE,MA,01020,1410,4135943425,21,Suburb: Large,No,Ð,Yes,Yes,443.00000,32.56000,13.6000000,205.00000,47.00000,10.00000
01600090,2507020,160,2507020,PK,08,BARTLETT COMMUNITY PARTNERSHIP,LOWELL,MIDDLESEX COUNTY,79 WANNALANCIT STREET,LOWELL,MA,01854,,9789378968,21,Suburb: Large,No,Ð,Yes,Yes,504.00000,35.22000,14.3000000,371.00000,54.00000,40.00000
03160505,2512240,316,2512240,07,12,BARTLETT JR SR HIGH SCHOOL,WEBSTER,WORCESTER COUNTY,52 LAKE PARKWAY,WEBSTER,MA,01570,2949,5089438552,21,Suburb: Large,No,Ð,Yes,Yes,791.00000,57.03000,13.9000000,381.00000,38.00000,16.00000
02580003,2510380,258,2510380,KG,05,BATES,SALEM,ESSEX COUNTY,53 LIBERTY HILL AVENUE,SALEM,MA,01970,1698,9787401250,21,Suburb: Large,No,Ð,Yes,Yes,345.00000,30.62000,11.3000000,182.00000,29.00000,21.00000
08760605,2511050,876,2511050,09,12,BAY PATH REGIONAL VOCATIONAL TECHNICAL HIGH SCHOOL,SOUTHERN WORCESTER COUNTY REGIONAL VOCATIONAL TECHNICAL,WORCESTER COUNTY,57 OLD MUGGETT HILL ROAD,CHARLTON,MA,01507,1331,5082485971,41,Rural: Fringe,No,Ð,Yes,No,1073.00000,108.16000,9.9000000,289.00000,61.00000,3.00000
02480013,2510050,248,2510050,PK,05,BEACHMONT VETERANS MEMORIAL SCHOOL,REVERE,SUFFOLK COUNTY,15 EVERARD STREET,REVERE,MA,02151,,7812868316,21,Suburb: Large,No,Ð,Yes,Yes,345.00000,23.72000,14.5000000,217.00000,32.00000,27.00000
02710005,2510770,271,2510770,KG,01,BEAL SCHOOL,SHREWSBURY,WORCESTER COUNTY,1 MAPLE AVENUE,SHREWSBURY,MA,01545,2905,5088418860,21,Suburb: Large,No,Ð,No, ,334.00000,15.69000,21.3000000,24.00000,15.00000,64.00000
02380005,2509690,238,2509690,04,06,BEATRICE H WOOD ELEMENTARY,PLAINVILLE,NORFOLK COUNTY,72 MESSENGER STREET,PLAINVILLE,MA,02762,1528,5086991312,21,Suburb: Large,No,Ð,No, ,337.00000,23.36000,14.4000000,49.00000,14.00000,10.00000
00010003,2501650,1,2501650,01,04,BEAVER BROOK ELEMENTARY SCHOOL,ABINGTON,PLYMOUTH COUNTY,1 RALPH HAMLIN LANE,ABINGTON,MA,02351,,7819822185,21,Suburb: Large,No,Ð,Yes,No,651.00000,34.23000,19.0000000,119.00000,29.00000,4.00000
06350005,2503390,635,2503390,PK,05,BECKET WASHINGTON SCHOOL,CENTRAL BERKSHIRE,BERKSHIRE COUNTY,12 MAPLE STREET,BECKET,MA,01223,,4136238757,42,Rural: Distant,No,Ð,Yes,No,111.00000,9.40000,11.8000000,36.00000,8.00000,19.00000
00230505,2502400,23,2502400,09,12,BEDFORD HIGH,BEDFORD,MIDDLESEX COUNTY,9 MUDGE WAY,BEDFORD,MA,01730,2166,7812751700,21,Suburb: Large,No,Ð,No, ,855.00000,73.15000,11.7000000,59.00000,28.00000,61.00000
01650003,2507170,165,2507170,KG,08,BEEBE,MALDEN,MIDDLESEX COUNTY,401 PLEASANT STREET,MALDEN,MA,02148,,7813880621,21,Suburb: Large,No,Ð,Yes,Yes,906.00000,62.53000,14.5000000,425.00000,73.00000,30.00000
02430020,2509870,243,2509870,KG,05,BEECHWOOD KNOLL ELEMENTARY,QUINCY,NORFOLK COUNTY,225 FENNO STREET,QUINCY,MA,02170,3505,6179848781,13,City: Small,No,Ð,No, ,373.00000,21.50000,17.3000000,97.00000,32.00000,
01070010,2505280,107,2505280,KG,05,BEEMAN MEMORIAL,GLOUCESTER,ESSEX COUNTY,138 CHERRY STREET,GLOUCESTER,MA,01930,1736,9782819825,21,Suburb: Large,No,Ð,Yes,No,300.00000,24.56000,12.2000000,144.00000,25.00000,
00350021,2502790,35,2502790,PK,03,BEETHOVEN,BOSTON,SUFFOLK COUNTY,5125 WASHINGTON STREET,WEST ROXBURY,MA,02132,6046,6176358149,11,City: Large,No,Ð,Yes,Yes,304.00000,21.00000,14.5000000,129.00000,25.00000,
00610010,2503660,61,2503660,KG,02,BELCHER,CHICOPEE,HAMPDEN COUNTY,125 MONTGOMERY STREET,CHICOPEE,MA,01020,3421,4135943526,21,Suburb: Large,No,Ð,Yes,Yes,264.00000,18.61000,14.2000000,165.00000,27.00000,
00240505,2502430,24,2502430,09,12,BELCHERTOWN HIGH,BELCHERTOWN,HAMPSHIRE COUNTY,142 SPRINGFIELD ROAD,BELCHERTOWN,MA,01007,9233,4133239419,41,Rural: Fringe,No,Ð,No, ,760.00000,50.24000,15.1000000,72.00000,20.00000,
00610305,2503660,61,2503660,06,08,BELLAMY MIDDLE,CHICOPEE,HAMPDEN COUNTY,314 PENDLETON AVENUE,CHICOPEE,MA,01020,2135,4135943527,21,Suburb: Large,No,Ð,Yes,Yes,960.00000,78.00000,12.3000000,589.00000,77.00000,
00250003,2502460,25,2502460,PK,PK,BELLINGHAM EARLY CHILDHOOD CENTER,BELLINGHAM,NORFOLK COUNTY,338 HARTFORD AVENUE,BELLINGHAM,MA,02019,1299,5089662512,21,Suburb: Large,No,Ð,No, ,91.00000,5.00000,18.2000000,0.00000,0.00000,
00250505,2502460,25,2502460,09,12,BELLINGHAM HIGH SCHOOL,BELLINGHAM,NORFOLK COUNTY,60 BLACKSTONE STREET,BELLINGHAM,MA,02019,,5089663761,41,Rural: Fringe,No,Ð,No, ,685.00000,45.00000,15.2000000,134.00000,30.00000,
00250315,2502460,25,2502460,05,08,BELLINGHAM MEMORIAL MIDDLE SCHOOL,BELLINGHAM,NORFOLK COUNTY,130 BLACKSTONE STREET,BELLINGHAM,MA,02019,,5088832330,41,Rural: Fringe,No,Ð,No, ,734.00000,50.59000,14.5000000,136.00000,40.00000,
00260505,2502490,26,2502490,09,12,BELMONT HIGH,BELMONT,MIDDLESEX COUNTY,221 CONCORD AVENUE,BELMONT,MA,02478,3047,6179935901,21,Suburb: Large,No,Ð,No, ,1083.00000,61.31000,17.7000000,67.00000,14.00000,
03480020,2513230,348,2513230,PK,06,BELMONT STREET COMMUNITY,WORCESTER,WORCESTER COUNTY,170 BELMONT STREET,WORCESTER,MA,01605,2836,5087993588,12,City: Midsize,No,Ð,Yes,Yes,472.00000,27.77000,17.0000000,428.00000,18.00000,
02620305,2510500,262,2510500,06,08,BELMONTE SAUGUS MIDDLE,SAUGUS,ESSEX COUNTY,25 DOW STREET,SAUGUS,MA,01906,2422,7812315052,21,Suburb: Large,No,Ð,Yes,No,680.00000,51.94000,13.1000000,155.00000,41.00000,
04200205,2500022,420,2500022,KG,06,BENJAMIN BANNEKER CHARTER PUBLIC SCHOOL,BENJAMIN BANNEKER CHARTER PUBLIC (DISTRICT),MIDDLESEX COUNTY,21 NOTRE DAME AVENUE,CAMBRIDGE,MA,02140,,6174977771,12,City: Midsize,Yes,Ð,Yes,Yes,353.00000,23.47000,15.0000000,263.00000,34.00000,
04470205,2500030,447,2500030,KG,08,BENJAMIN FRANKLIN CLASSICAL CHARTER PUBLIC SCHOOL,BENJAMIN FRANKLIN CLASSICAL CHARTER PUBLIC (DISTRICT),NORFOLK COUNTY,201 MAIN STREET,FRANKLIN,MA,02038,1933,5085413434,21,Suburb: Large,Yes,Ð,No, ,450.00000,36.78000,12.2000000,8.00000,6.00000,
02930315,2511520,293,2511520,05,07,BENJAMIN FRIEDMAN MIDDLE,TAUNTON,BRISTOL COUNTY,500 NORTON AVENUE,TAUNTON,MA,02780,,5088211493,21,Suburb: Large,No,Ð,No, ,801.00000,49.70000,16.1000000,288.00000,38.00000,
02740015,2510890,274,2510890,KG,06,BENJAMIN G BROWN,SOMERVILLE,MIDDLESEX COUNTY,201 WILLOW AVENUE,SOMERVILLE,MA,02144,2316,6176256600,21,Suburb: Large,No,Ð,No, ,278.00000,21.12000,13.2000000,68.00000,17.00000,
00050020,2501800,5,2501800,KG,04,BENJAMIN J PHELPS,AGAWAM,HAMPDEN COUNTY,689 MAIN STREET,AGAWAM,MA,01001,2540,4138210587,21,Suburb: Large,No,Ð,No, ,364.00000,26.02000,14.0000000,68.00000,13.00000,
01530003,2506780,153,2506780,PK,PK,BENNETT,LEOMINSTER,WORCESTER COUNTY,145 PLEASANT STREET,LEOMINSTER,MA,01453,,9785347704,22,Suburb: Midsize,No,Ð,No, ,118.00000,4.00000,29.5000000,23.00000,4.00000,
01980005,2508340,198,2508340,PK,04,BENNETT-HEMENWAY,NATICK,MIDDLESEX COUNTY,22 EAST EVERGREEN RD,NATICK,MA,01760,1745,5086476580,21,Suburb: Large,No,Ð,No, ,646.00000,35.48000,18.2000000,16.00000,7.00000,
02580005,2510380,258,2510380,KG,05,BENTLEY,SALEM,ESSEX COUNTY,25 MEMORIAL DRIVE,SALEM,MA,01970,5295,9787401260,21,Suburb: Large,No,Ð,Yes,Yes,345.00000,32.26000,10.7000000,236.00000,22.00000,
00270010,2502520,27,2502520,PK,04,BERKLEY COMMUNITY SCHOOL,BERKLEY,BRISTOL COUNTY,59 SOUTH MAIN STREET,BERKLEY,MA,02779,1508,5088229550,21,Suburb: Large,No,Ð,Yes,No,494.00000,36.09000,13.7000000,46.00000,17.00000,
00270305,2502520,27,2502520,05,08,BERKLEY MIDDLE SCHOOL,BERKLEY,BRISTOL COUNTY,21 NORTH MAIN STREET,BERKLEY,MA,02779,,5088849434,21,Suburb: Large,No,Ð,No, ,382.00000,27.14000,14.1000000,31.00000,7.00000,
04140305,2500079,414,2500079,06,12,BERKSHIRE ARTS AND TECHNOLOGY CHARTER PUBLIC SCHOO,BERKSHIRE ARTS AND TECHNOLOGY CHARTER PUBLIC (DISTRICT),BERKSHIRE COUNTY,ONE COMMERCIAL PLACE,ADAMS,MA,01220,,4137437311,32,Town: Distant,Yes,Ð,Yes,Yes,276.00000,24.87000,11.1000000,129.00000,36.00000,
06350010,2503390,635,2503390,PK,05,BERKSHIRE TRAIL ELEMENTARY,CENTRAL BERKSHIRE,HAMPSHIRE COUNTY,2 MAIN STREET,CUMMINGTON,MA,01026,,4136345327,42,Rural: Distant,No,Ð,Yes,No,85.00000,9.40000,9.0000000,15.00000,6.00000,
00280005,2502550,28,2502550,PK,06,BERLIN MEMORIAL,BERLIN,WORCESTER COUNTY,34 SOUTH STREET,BERLIN,MA,01503,0255,9788382417,41,Rural: Fringe,No,Ð,Yes,No,213.00000,20.48000,10.4000000,12.00000,0.00000,
07500006,2509600,750,2509600,PK,06,BERNARDSTON ELEMENTARY,PIONEER VALLEY,FRANKLIN COUNTY,37 SCHOOL ROAD,BERNARDSTON,MA,01337,,4136489356,41,Rural: Fringe,No,Ð,Yes,No,218.00000,16.10000,13.5000000,60.00000,16.00000,
06750007,2505670,675,2505670,KG,05,BESSIE BUKER ELEMENTARY,HAMILTON-WENHAM,ESSEX COUNTY,1 SCHOOL STREET,WENHAM,MA,01984,,9784685324,21,Suburb: Large,No,Ð,Yes,No,257.00000,18.78000,13.7000000,11.00000,5.00000,
02010140,2508430,201,2508430,KG,05,BETSEY B WINSLOW,NEW BEDFORD,BRISTOL COUNTY,561 ALLEN STREET,NEW BEDFORD,MA,02740,2377,5089974511,13,City: Small,No,Ð,Yes,Yes,285.00000,17.16000,16.6000000,103.00000,22.00000,
00300505,2502640,30,2502640,09,12,BEVERLY HIGH,BEVERLY,ESSEX COUNTY,100 SOHIER RD,BEVERLY,MA,01915,5533,9789216132,21,Suburb: Large,No,Ð,No, ,1263.00000,80.99000,15.6000000,254.00000,38.00000,
02070305,2508610,207,2508610,06,08,BIGELOW MIDDLE,NEWTON,MIDDLESEX COUNTY,42 VERNON ST,NEWTON,MA,02458,1206,6175596800,13,City: Small,No,Ð,Yes,No,533.00000,44.10000,12.1000000,64.00000,18.00000,
00310505,2502670,31,2502670,09,12,BILLERICA MEMORIAL HIGH SCHOOL,BILLERICA,MIDDLESEX COUNTY,35 RIVER STREET,BILLERICA,MA,01821,,9785288712,21,Suburb: Large,No,Ð,Yes,No,1624.00000,98.41000,16.5000000,169.00000,46.00000,
02460005,2509990,246,2509990,KG,05,BIRCH MEADOW,READING,MIDDLESEX COUNTY,27 A B LORD DR,READING,MA,01867,1623,7819442335,21,Suburb: Large,No,Ð,No, ,412.00000,24.28000,17.0000000,13.00000,3.00000,
00870305,2504500,87,2504500,06,08,BIRCHLAND PARK,EAST LONGMEADOW,HAMPDEN COUNTY,50 HANWARD HILL,EAST LONGMEADOW,MA,01028,2418,4135255480,21,Suburb: Large,No,Ð,Yes,No,687.00000,51.14000,13.4000000,96.00000,25.00000,
03070305,2511970,307,2511970,06,08,BIRD MIDDLE,WALPOLE,NORFOLK COUNTY,625 WASHINGTON STREET,EAST WALPOLE,MA,02032,1398,5086607226,21,Suburb: Large,No,Ð,No, ,491.00000,33.69000,14.6000000,54.00000,19.00000,
00350390,2502790,35,2502790,PK,05,BLACKSTONE,BOSTON,SUFFOLK COUNTY,380 SHAWMUT AVENUE,BOSTON,MA,02118,2006,6176358471,11,City: Large,No,Ð,Yes,Yes,579.00000,48.49000,11.9000000,415.00000,2.00000,
06220505,2502715,622,2502715,09,12,BLACKSTONE MILLVILLE RHS,BLACKSTONE-MILLVILLE,WORCESTER COUNTY,175 LINCOLN STREET,BLACKSTONE,MA,01504,1202,5088760117,21,Suburb: Large,No,Ð,No, ,537.00000,37.88000,14.2000000,98.00000,30.00000,
08050605,2502710,805,2502710,09,12,BLACKSTONE VALLEY,BLACKSTONE VALLEY REGIONAL VOCATIONAL TECHNICAL,WORCESTER COUNTY,65 PLEASANT STREET,UPTON,MA,01568,1499,5085297758,41,Rural: Fringe,No,Ð,Yes,No,1147.00000,89.65000,12.8000000,113.00000,67.00000,
00370005,2502850,37,2502850,PK,06,BLANCHARD MEMORIAL,BOXBOROUGH,MIDDLESEX COUNTY,493 MASSACHUSETTS AVENUE,BOXBOROUGH,MA,01719,,9782634569,21,Suburb: Large,No,Ð,Yes,No,475.00000,35.97000,13.2000000,16.00000,2.00000,
03260310,2512660,326,2512660,06,08,BLANCHARD MIDDLE,WESTFORD,MIDDLESEX COUNTY,14 WEST STREET,WESTFORD,MA,01886,,9786925582,21,Suburb: Large,No,Ð,No, ,578.00000,46.81000,12.3000000,22.00000,9.00000,
01000003,2504980,100,2504980,PK,KG,BLOCKS PRE-SCHOOL @ KING,FRAMINGHAM,MIDDLESEX COUNTY,454 WATER STREET,FRAMINGHAM,MA,01701,7699,5088779521,13,City: Small,No,Ð,No, ,254.00000,18.50000,13.7000000,31.00000,7.00000,
08060605,2502740,806,2502740,09,12,BLUE HILLS REGIONAL VOCATIONAL TECHNICAL,BLUE HILLS REGIONAL VOCATIONAL TECHNICAL,NORFOLK COUNTY,800 RANDOLPH STREET,CANTON,MA,02021,9103,7818285800,41,Rural: Fringe,No,Ð,Yes,No,836.00000,78.01000,10.7000000,197.00000,49.00000,
01590005,2506990,159,2506990,KG,05,BLUEBERRY HILL,LONGMEADOW,HAMPDEN COUNTY,275 BLUEBERRY HILL RD,LONGMEADOW,MA,01106,1698,4135654280,21,Suburb: Large,No,Ð,No, ,495.00000,34.80000,14.2000000,11.00000,1.00000,
02810010,2511130,281,2511130,PK,05,BOLAND SCHOOL,SPRINGFIELD,HAMPDEN COUNTY,426 ARMORY STREET,SPRINGFIELD,MA,01104,2376,4137502511,12,City: Midsize,No,Ð,Yes,Yes,768.00000,60.45000,12.7000000,682.00000,32.00000,
00350548,2502790,35,2502790,10,12,BOSTON ADULT ACADEMY,BOSTON,SUFFOLK COUNTY,429 NORFOLK ST,DORCHESTER,MA,02124,,6176351542,11,City: Large,No,Ð,Yes,Yes,298.00000,17.64000,16.9000000,171.00000,7.00000,
00350546,2502790,35,2502790,09,12,BOSTON ARTS ACADEMY,BOSTON,SUFFOLK COUNTY,174 IPSWICH STREET,BOSTON,MA,02215,,6176356470,11,City: Large,No,Ð,Yes,Yes,418.00000,41.95000,10.0000000,233.00000,41.00000,
04490305,2500053,449,2500053,05,12,BOSTON COLLEGIATE CHARTER SCHOOL,BOSTON COLLEGIATE CHARTER (DISTRICT),SUFFOLK COUNTY,11 MAYHEW STREET,DORCHESTER,MA,02125,,6172651172,11,City: Large,Yes,Ð,Yes,Yes,571.00000,52.58000,10.9000000,172.00000,72.00000,
00350558,2502790,35,2502790,09,12,BOSTON COMMUNITY LEADERSHIP ACADEMY,BOSTON,SUFFOLK COUNTY,20 WARREN ST,BRIGHTON,MA,02135,,6176358937,11,City: Large,No,Ð,Yes,Yes,473.00000,44.39000,10.7000000,353.00000,48.00000,
04240505,2500049,424,2500049,09,12,BOSTON DAY AND EVENING ACADEMY CHARTER SCHOOL,BOSTON DAY AND EVENING ACADEMY CHARTER (DISTRICT),SUFFOLK COUNTY,20 KEARSARGE AVE,ROXBURY,MA,02119,,6176356789,11,City: Large,Yes,Ð,Yes,Yes,347.00000,25.55000,13.6000000,344.00000,0.00000,
04110305,2500526,411,2500526,09,12,BOSTON GREEN ACADEMY HORACE MANN CHARTER SCHOOL,BOSTON GREEN ACADEMY HORACE MANN CHARTER SCHOOL (DISTRICT),SUFFOLK COUNTY,95 G STREET,SOUTH BOSTON,MA,02127,,6176359860,11,City: Large,Yes,Ð,No, ,335.00000,25.30000,13.2000000,200.00000,23.00000,
00350507,2502790,35,2502790,09,12,BOSTON INTERNATIONAL HIGH SCHOOL,BOSTON,SUFFOLK COUNTY,25 GLEN ROAD,JAMAICA PLAIN,MA,02130,,6176359373,11,City: Large,No,Ð,Yes,Yes,342.00000,21.30000,16.1000000,240.00000,7.00000,
00350560,2502790,35,2502790,07,12,BOSTON LATIN,BOSTON,SUFFOLK COUNTY,78 AVENUE LOUIS PASTEUR,BOSTON,MA,02115,5791,6176358895,11,City: Large,No,Ð,No, ,2352.00000,121.24000,19.4000000,498.00000,176.00000,
00350545,2502790,35,2502790,07,12,BOSTON LATIN ACADEMY,BOSTON,SUFFOLK COUNTY,205 TOWNSEND STREET,DORCHESTER,MA,02121,1223,6176359957,11,City: Large,No,Ð,Yes,Yes,1680.00000,98.82000,17.0000000,691.00000,196.00000,
00350413,2502790,35,2502790,07,08,BOSTON MIDDLE SCHOOL ACADEMY,BOSTON,SUFFOLK COUNTY,215 DORCHESTER STREET,SOUTH BOSTON,MA,02127,,6176351534,11,City: Large,No,Ð,No, ,7.00000,7.00000,1.0000000,4.00000,0.00000,
04160305,2500080,416,2500080,06,12,BOSTON PREPARATORY CHARTER PUBLIC SCHOOL,BOSTON PREPARATORY CHARTER PUBLIC (DISTRICT),SUFFOLK COUNTY,1286 HYDE PARK AVENUE,HYDE PARK,MA,02136,,6173336688,11,City: Large,Yes,Ð,Yes,Yes,359.00000,35.00000,10.3000000,217.00000,52.00000,
04810550,2500039,481,2500039,KG,06,BOSTON RENAISSANCE CHARTER PUBLIC SCHOOL,BOSTON RENAISSANCE CHARTER PUBLIC (DISTRICT),SUFFOLK COUNTY,1415 HYDE PARK AVE,HYDE PARK,MA,02136,5435,6173570900,11,City: Large,Yes,Ð,Yes,Yes,1027.00000,76.86000,13.4000000,740.00000,90.00000,
00350012,2502790,35,2502790,PK,08,BOSTON TEACHERS UNION SCHOOL,BOSTON,SUFFOLK COUNTY,25 WALK HILL STREET,JAMAICA PLAIN,MA,02130,,6176357717,11,City: Large,No,Ð,Yes,Yes,311.00000,18.98000,16.4000000,184.00000,17.00000,
00360505,2502820,36,2502820,09,12,BOURNE HIGH SCHOOL,BOURNE,BARNSTABLE COUNTY,75 WATERHOUSE RD,BOURNE,MA,02532,3609,5087590670,22,Suburb: Midsize,No,Ð,No, ,575.00000,48.49000,11.9000000,130.00000,43.00000,
00360325,2502820,36,2502820,05,08,BOURNE MIDDLE SCHOOL,BOURNE,BARNSTABLE COUNTY,77 WATERHOUSE ROAD,BOURNE,MA,02532,,5087590690,22,Suburb: Midsize,No,Ð,No, ,730.00000,53.38000,13.7000000,169.00000,48.00000,
00360005,2502820,36,2502820,PK,04,BOURNEDALE ELEMENTARY SCHOOL,BOURNE,BARNSTABLE COUNTY,41 ERNEST VALERIE ROAD,BOURNEDALE,MA,02532,,5087597437,41,Rural: Fringe,No,Ð,Yes,No,517.00000,26.74000,19.3000000,85.00000,13.00000,
03420005,2513050,342,2513050,PK,KG,BOUTWELL,WILMINGTON,MIDDLESEX COUNTY,17 BOUTWELL STREET,WILMINGTON,MA,01887,2602,9786946070,21,Suburb: Large,No,Ð,No, ,157.00000,10.41000,15.1000000,10.00000,2.00000,
06730001,2505500,673,2505500,PK,PK,BOUTWELL SCHOOL,GROTON-DUNSTABLE,MIDDLESEX COUNTY,P O BOX 730,GROTON,MA,01450,0730,9784482297,41,Rural: Fringe,No,Ð,No, ,60.00000,4.00000,15.0000000,0.00000,0.00000,
00610015,2503660,61,2503660,PK,05,BOWE,CHICOPEE,HAMPDEN COUNTY,115 HAMPDEN STREET,CHICOPEE,MA,01013,1534,4135943431,21,Suburb: Large,No,Ð,Yes,Yes,432.00000,32.20000,13.4000000,298.00000,20.00000,
02070015,2508610,207,2508610,KG,05,BOWEN,NEWTON,MIDDLESEX COUNTY,280 CYPRESS STREET,NEWTON CENTRE,MA,02459,1314,6175599330,13,City: Small,No,Ð,No, ,447.00000,21.30000,21.0000000,30.00000,4.00000,
00610020,2503660,61,2503660,KG,05,BOWIE,CHICOPEE,HAMPDEN COUNTY,80 D.A.R.E. WAY,CHICOPEE,MA,01022,1038,4135943532,21,Suburb: Large,No,Ð,No, ,370.00000,24.07000,15.4000000,132.00000,28.00000,
01550008,2506840,155,2506840,KG,05,BOWMAN,LEXINGTON,MIDDLESEX COUNTY,9 PHILIP RD,LEXINGTON,MA,02421,6099,7818612500,21,Suburb: Large,No,Ð,Yes,No,513.00000,41.95000,12.2000000,28.00000,14.00000,
03070010,2511970,307,2511970,KG,05,BOYDEN,WALPOLE,NORFOLK COUNTY,1852 WASHINGTON STREET,WALPOLE,MA,02081,1040,5086607216,21,Suburb: Large,No,Ð,Yes,No,487.00000,29.78000,16.4000000,47.00000,16.00000,
00390005,2502910,39,2502910,PK,06,BOYLSTON ELEMENTARY,BOYLSTON,WORCESTER COUNTY,200 SEWALL STREET,BOYLSTON,MA,01505,2199,5088692200,21,Suburb: Large,No,Ð,Yes,No,386.00000,27.28000,14.1000000,1.00000,2.00000,
00100010,2501980,10,2501980,KG,05,BRACKETT,ARLINGTON,MIDDLESEX COUNTY,66 EASTERN AVENUE,ARLINGTON,MA,02476,,7813163705,21,Suburb: Large,No,Ð,No, ,453.00000,27.46000,16.5000000,20.00000,7.00000,
01280008,2505970,128,2505970,KG,05,BRADFORD ELEMENTARY,HAVERHILL,ESSEX COUNTY,118 MONTVALE STREET,BRADFORD,MA,01835,,9783742443,21,Suburb: Large,No,Ð,No, ,622.00000,41.00000,15.2000000,138.00000,34.00000,
00400505,2502940,40,2502940,09,12,BRAINTREE HIGH,BRAINTREE,NORFOLK COUNTY,128 TOWN STREET,BRAINTREE,MA,02184,5308,7818484000,21,Suburb: Large,No,Ð,No, ,1652.00000,102.82000,16.1000000,199.00000,56.00000,
02090035,2508670,209,2508670,PK,07,BRAYTON,NORTH ADAMS,BERKSHIRE COUNTY,20 BARBOUR STREET,NORTH ADAMS,MA,01247,,4136623260,32,Town: Distant,No,Ð,Yes,Yes,510.00000,38.43000,13.3000000,221.00000,6.00000,
01630405,2507110,163,2507110,06,08,BREED MIDDLE SCHOOL,LYNN,ESSEX COUNTY,90 OCALLAGHAN WAY,LYNN,MA,01905,1532,7814777330,21,Suburb: Large,No,Ð,Yes,Yes,1257.00000,81.38000,15.4000000,992.00000,116.00000,
